edad;trabajo;civil;educacion;defecto;deposito;propiedad;prestamo;contacto;dia;mes;duracion;campaña;pdias;previo;presultado;y
44;administrativo;casado;secundaria;no;72;si;si;desconocido;28;may;821;2;-1;0;desconocido;no
29;collar azul;casado;secundaria;no;1171;si;no;desconocido;28;may;565;2;-1;0;desconocido;no
29;administrativo;casado;secundaria;no;36;si;no;desconocido;28;may;126;1;-1;0;desconocido;no
25;independiente;soltero;secundaria;no;1242;si;no;desconocido;28;may;615;2;-1;0;desconocido;si
44;emprendedor;casado;secundaria;no;-20;no;no;desconocido;28;may;167;3;-1;0;desconocido;no
52;collar azul;casado;secundaria;no;310;si;no;desconocido;28;may;211;4;-1;0;desconocido;no
47;tecnico;casado;secundaria;no;970;si;no;desconocido;28;may;742;3;-1;0;desconocido;no
35;tecnico;casado;secundaria;no;194;si;no;desconocido;28;may;134;1;-1;0;desconocido;no
28;collar azul;soltero;secundaria;no;6307;si;no;desconocido;28;may;615;1;-1;0;desconocido;no
32;gerente;casado;terciaria;no;514;si;no;desconocido;28;may;497;2;-1;0;desconocido;no
26;administrativo;soltero;terciaria;no;-164;si;no;desconocido;28;may;69;2;-1;0;desconocido;no
57;gerente;casado;primaria;no;1566;no;no;desconocido;28;may;105;4;-1;0;desconocido;no
53;servicios;divorciado;secundaria;no;-905;si;no;desconocido;28;may;213;1;-1;0;desconocido;no
29;servicios;casado;terciaria;no;6;si;no;desconocido;28;may;143;2;-1;0;desconocido;no
24;collar azul;soltero;secundaria;no;674;si;si;desconocido;28;may;294;1;-1;0;desconocido;no
26;collar azul;soltero;primaria;no;230;si;no;desconocido;28;may;289;1;-1;0;desconocido;no
29;gerente;casado;terciaria;no;715;si;no;desconocido;28;may;461;1;-1;0;desconocido;no
42;tecnico;casado;secundaria;no;-1310;si;si;desconocido;28;may;162;1;-1;0;desconocido;no
36;tecnico;casado;secundaria;no;1731;si;si;desconocido;28;may;207;1;-1;0;desconocido;no
26;tecnico;soltero;secundaria;no;150;si;no;desconocido;28;may;216;1;-1;0;desconocido;no
24;tecnico;soltero;secundaria;no;288;si;no;desconocido;28;may;185;1;-1;0;desconocido;no
29;gerente;soltero;terciaria;no;-158;si;no;desconocido;28;may;399;1;-1;0;desconocido;no
51;tecnico;soltero;secundaria;no;511;si;si;desconocido;28;may;67;2;-1;0;desconocido;no
31;collar azul;soltero;secundaria;no;1686;si;no;desconocido;28;may;85;2;-1;0;desconocido;no
29;gerente;soltero;terciaria;no;5980;si;no;desconocido;28;may;317;1;-1;0;desconocido;no
28;gerente;casado;secundaria;no;292;si;no;desconocido;28;may;507;1;-1;0;desconocido;si
23;servicios;soltero;secundaria;no;665;si;no;desconocido;28;may;1183;1;-1;0;desconocido;si
26;collar azul;soltero;secundaria;no;396;si;no;desconocido;28;may;302;1;-1;0;desconocido;no
42;tecnico;casado;secundaria;no;570;si;no;desconocido;28;may;344;2;-1;0;desconocido;no
40;administrativo;divorciado;secundaria;no;-541;si;si;desconocido;28;may;270;4;-1;0;desconocido;no
28;collar azul;casado;secundaria;no;17;no;no;desconocido;28;may;8;4;-1;0;desconocido;no
27;estudiante;soltero;secundaria;no;16173;si;no;desconocido;28;may;489;1;-1;0;desconocido;no
25;administrativo;casado;secundaria;no;894;si;no;desconocido;28;may;328;1;-1;0;desconocido;no
29;tecnico;soltero;secundaria;si;-397;si;no;desconocido;28;may;114;1;-1;0;desconocido;no
29;collar azul;soltero;primaria;no;231;si;no;desconocido;28;may;122;1;-1;0;desconocido;no
28;servicios;soltero;secundaria;no;281;si;no;desconocido;28;may;201;1;-1;0;desconocido;no
29;gerente;soltero;terciaria;no;112;si;si;desconocido;28;may;117;2;-1;0;desconocido;no
24;servicios;soltero;secundaria;no;53;si;si;desconocido;28;may;226;1;-1;0;desconocido;no
26;administrativo;soltero;secundaria;no;677;si;no;desconocido;28;may;93;1;-1;0;desconocido;no
32;administrativo;soltero;secundaria;no;294;si;no;desconocido;28;may;97;2;-1;0;desconocido;no
26;servicios;soltero;terciaria;no;1624;si;si;desconocido;28;may;438;1;-1;0;desconocido;no
31;tecnico;soltero;primaria;no;449;si;no;desconocido;28;may;174;1;-1;0;desconocido;no
28;gerente;soltero;terciaria;no;1069;no;no;desconocido;28;may;675;1;-1;0;desconocido;no
52;emprendedor;casado;primaria;no;8298;si;si;desconocido;28;may;123;18;-1;0;desconocido;no
27;tecnico;casado;secundaria;no;1577;si;si;desconocido;28;may;266;2;-1;0;desconocido;no
38;collar azul;casado;secundaria;no;-579;si;si;desconocido;28;may;195;2;-1;0;desconocido;no
35;tecnico;soltero;terciaria;no;59;si;no;desconocido;28;may;145;3;-1;0;desconocido;no
38;tecnico;soltero;secundaria;no;12;si;no;desconocido;28;may;150;2;-1;0;desconocido;no
46;collar azul;divorciado;secundaria;no;1815;si;no;desconocido;28;may;232;4;-1;0;desconocido;no
32;gerente;casado;terciaria;no;4307;si;no;desconocido;28;may;91;3;-1;0;desconocido;no
39;collar azul;casado;desconocido;no;638;si;si;desconocido;28;may;83;2;-1;0;desconocido;no
29;administrativo;casado;secundaria;no;-526;si;no;desconocido;28;may;314;2;-1;0;desconocido;no
27;collar azul;soltero;secundaria;no;294;si;si;desconocido;28;may;694;2;-1;0;desconocido;si
28;servicios;soltero;secundaria;no;2954;si;no;desconocido;28;may;149;2;-1;0;desconocido;no
47;collar azul;casado;secundaria;no;578;si;no;desconocido;28;may;146;1;-1;0;desconocido;no
27;tecnico;casado;desconocido;no;811;si;no;desconocido;28;may;591;2;-1;0;desconocido;no
33;collar azul;casado;secundaria;no;7063;si;no;desconocido;28;may;116;9;-1;0;desconocido;no
30;gerente;soltero;terciaria;no;5288;si;no;desconocido;28;may;288;3;-1;0;desconocido;no
33;collar azul;casado;secundaria;no;580;si;no;desconocido;28;may;36;1;-1;0;desconocido;no
40;gerente;casado;terciaria;no;384;no;no;desconocido;28;may;191;2;-1;0;desconocido;no
38;tecnico;casado;secundaria;no;61;si;no;desconocido;28;may;97;1;-1;0;desconocido;no
32;administrativo;soltero;secundaria;no;642;si;no;desconocido;28;may;71;2;-1;0;desconocido;no
36;collar azul;casado;secundaria;no;79;si;no;desconocido;28;may;275;2;-1;0;desconocido;no
30;servicios;casado;secundaria;no;586;si;no;desconocido;28;may;187;4;-1;0;desconocido;no
38;emprendedor;casado;secundaria;no;61;si;si;desconocido;28;may;170;5;-1;0;desconocido;no
25;servicios;soltero;secundaria;no;3217;si;no;desconocido;28;may;24;1;-1;0;desconocido;no
28;collar azul;casado;secundaria;no;1020;si;no;desconocido;28;may;251;1;-1;0;desconocido;no
55;collar azul;casado;primaria;no;-317;si;no;desconocido;28;may;152;1;-1;0;desconocido;no
57;gerente;casado;terciaria;no;-22;si;no;desconocido;28;may;463;1;-1;0;desconocido;no
31;collar azul;divorciado;primaria;no;158;si;no;desconocido;28;may;157;1;-1;0;desconocido;no
31;servicios;casado;secundaria;no;-327;si;no;desconocido;28;may;408;1;-1;0;desconocido;no
38;tecnico;soltero;terciaria;no;218;si;si;desconocido;28;may;74;2;-1;0;desconocido;no
28;tecnico;soltero;terciaria;no;183;si;si;desconocido;28;may;62;2;-1;0;desconocido;no
23;tecnico;soltero;terciaria;no;1129;si;no;desconocido;28;may;806;1;-1;0;desconocido;si
45;collar azul;casado;secundaria;no;554;si;no;desconocido;28;may;179;2;-1;0;desconocido;no
46;tecnico;casado;secundaria;no;57;no;no;desconocido;28;may;796;1;-1;0;desconocido;si
40;gerente;casado;secundaria;no;-240;no;si;desconocido;28;may;160;3;-1;0;desconocido;no
29;servicios;casado;secundaria;no;11417;si;no;desconocido;28;may;272;2;-1;0;desconocido;no
30;administrativo;casado;primaria;no;-171;si;no;desconocido;28;may;125;2;-1;0;desconocido;no
31;administrativo;soltero;secundaria;no;-449;si;no;desconocido;28;may;81;2;-1;0;desconocido;no
56;jubilado;casado;desconocido;no;228;si;no;desconocido;28;may;296;1;-1;0;desconocido;no
39;desempleado;soltero;secundaria;no;-53;si;no;desconocido;28;may;189;3;-1;0;desconocido;no
29;administrativo;soltero;desconocido;no;175;no;no;desconocido;28;may;597;3;-1;0;desconocido;no
44;tecnico;casado;secundaria;no;1196;si;si;desconocido;28;may;61;1;-1;0;desconocido;no
28;administrativo;soltero;secundaria;no;419;si;no;desconocido;28;may;158;2;-1;0;desconocido;no
26;gerente;soltero;terciaria;no;2692;no;no;desconocido;28;may;159;2;-1;0;desconocido;no
41;collar azul;soltero;desconocido;no;2835;si;no;desconocido;28;may;53;1;-1;0;desconocido;no
31;servicios;soltero;secundaria;no;-779;si;no;desconocido;28;may;198;2;-1;0;desconocido;no
29;administrativo;casado;terciaria;no;26;si;no;desconocido;28;may;45;1;-1;0;desconocido;no
33;collar azul;casado;secundaria;no;-112;si;no;desconocido;28;may;132;1;-1;0;desconocido;no
23;estudiante;soltero;desconocido;no;854;si;no;desconocido;28;may;664;2;-1;0;desconocido;si
50;administrativo;casado;secundaria;no;3636;no;no;desconocido;28;may;290;1;-1;0;desconocido;no
27;servicios;soltero;secundaria;no;9636;si;no;desconocido;28;may;184;2;-1;0;desconocido;no
45;collar azul;casado;primaria;no;446;si;no;desconocido;28;may;51;1;-1;0;desconocido;no
50;independiente;divorciado;terciaria;no;59;si;no;desconocido;28;may;67;2;-1;0;desconocido;no
41;collar azul;soltero;secundaria;no;1621;si;no;desconocido;28;may;119;1;-1;0;desconocido;no
44;gerente;casado;terciaria;no;0;si;no;desconocido;28;may;260;1;-1;0;desconocido;no
56;jubilado;casado;primaria;no;-299;si;no;desconocido;28;may;68;1;-1;0;desconocido;no
26;desempleado;casado;primaria;no;70;si;no;desconocido;28;may;99;2;-1;0;desconocido;no
34;administrativo;soltero;secundaria;si;7;no;no;desconocido;28;may;285;2;-1;0;desconocido;no
33;collar azul;soltero;secundaria;no;-366;si;no;desconocido;28;may;81;4;-1;0;desconocido;no
30;collar azul;casado;primaria;no;-518;si;si;desconocido;28;may;244;6;-1;0;desconocido;no
47;gerente;casado;secundaria;no;490;si;no;desconocido;28;may;227;1;-1;0;desconocido;no
26;administrativo;casado;secundaria;no;714;si;no;desconocido;28;may;183;1;-1;0;desconocido;no
26;collar azul;casado;primaria;no;3529;si;no;desconocido;28;may;100;2;-1;0;desconocido;no
51;tecnico;casado;secundaria;no;98;si;no;desconocido;28;may;228;2;-1;0;desconocido;no
57;jubilado;casado;terciaria;no;0;si;si;desconocido;28;may;648;1;-1;0;desconocido;si
33;collar azul;casado;secundaria;no;529;si;no;desconocido;28;may;198;3;-1;0;desconocido;no
30;collar azul;soltero;secundaria;no;397;si;no;desconocido;28;may;536;7;-1;0;desconocido;no
40;desempleado;casado;primaria;no;557;si;no;desconocido;28;may;173;1;-1;0;desconocido;no
53;collar azul;casado;secundaria;no;314;si;no;desconocido;28;may;184;2;-1;0;desconocido;no
27;servicios;soltero;secundaria;no;1636;si;no;desconocido;28;may;282;2;-1;0;desconocido;no
57;collar azul;casado;primaria;no;1502;si;no;desconocido;28;may;269;2;-1;0;desconocido;no
45;gerente;casado;terciaria;si;-1655;si;no;desconocido;28;may;333;2;-1;0;desconocido;no
36;gerente;casado;terciaria;no;428;no;no;desconocido;28;may;121;1;-1;0;desconocido;no
39;collar azul;casado;primaria;no;7304;si;no;desconocido;28;may;216;1;-1;0;desconocido;no
28;tecnico;soltero;secundaria;no;1536;si;no;desconocido;28;may;347;2;-1;0;desconocido;no
34;tecnico;casado;secundaria;no;1246;no;no;desconocido;28;may;88;3;-1;0;desconocido;no
29;tecnico;casado;secundaria;no;344;si;si;desconocido;28;may;279;2;-1;0;desconocido;no
51;tecnico;casado;secundaria;no;271;si;no;desconocido;28;may;294;3;-1;0;desconocido;no
29;gerente;soltero;secundaria;no;293;si;no;desconocido;28;may;188;2;-1;0;desconocido;no
32;administrativo;soltero;secundaria;no;562;si;no;desconocido;28;may;116;6;-1;0;desconocido;no
36;gerente;soltero;secundaria;no;302;no;no;desconocido;28;may;60;6;-1;0;desconocido;no
50;tecnico;casado;secundaria;no;-568;si;si;desconocido;28;may;860;2;-1;0;desconocido;no
42;gerente;casado;terciaria;no;479;si;no;desconocido;28;may;217;2;-1;0;desconocido;no
29;servicios;divorciado;secundaria;no;1336;si;no;desconocido;28;may;298;5;-1;0;desconocido;no
34;gerente;soltero;terciaria;no;1058;si;no;desconocido;28;may;864;2;-1;0;desconocido;si
33;tecnico;divorciado;terciaria;no;839;si;no;desconocido;28;may;469;3;-1;0;desconocido;no
29;tecnico;soltero;secundaria;no;22008;si;no;desconocido;28;may;139;2;-1;0;desconocido;no
44;collar azul;casado;secundaria;no;-73;si;no;desconocido;28;may;80;9;-1;0;desconocido;no
25;emprendedor;soltero;primaria;no;-65;si;no;desconocido;28;may;129;2;-1;0;desconocido;no
26;collar azul;casado;desconocido;no;407;si;no;desconocido;28;may;346;2;-1;0;desconocido;no
53;gerente;casado;terciaria;no;490;si;no;desconocido;28;may;103;2;-1;0;desconocido;no
45;collar azul;casado;secundaria;no;156;si;si;desconocido;28;may;47;1;-1;0;desconocido;no
37;gerente;casado;terciaria;no;655;no;no;desconocido;28;may;244;3;-1;0;desconocido;no
43;collar azul;casado;secundaria;si;-504;si;no;desconocido;28;may;136;1;-1;0;desconocido;no
38;independiente;casado;secundaria;no;279;si;no;desconocido;28;may;110;5;-1;0;desconocido;no
31;administrativo;casado;desconocido;si;-310;si;no;desconocido;28;may;433;3;-1;0;desconocido;no
38;servicios;casado;secundaria;no;-314;si;no;desconocido;28;may;66;2;-1;0;desconocido;no
32;servicios;soltero;terciaria;no;-233;si;no;desconocido;28;may;140;2;-1;0;desconocido;no
24;collar azul;soltero;secundaria;no;327;si;no;desconocido;28;may;333;2;-1;0;desconocido;no
34;administrativo;soltero;secundaria;no;1103;si;no;desconocido;28;may;89;1;-1;0;desconocido;no
43;gerente;casado;secundaria;no;373;si;no;desconocido;28;may;54;1;-1;0;desconocido;no
40;tecnico;casado;secundaria;no;-312;si;no;desconocido;28;may;198;1;-1;0;desconocido;no
55;jubilado;casado;secundaria;no;2193;si;si;desconocido;28;may;72;3;-1;0;desconocido;no
34;servicios;casado;secundaria;no;24;si;no;desconocido;28;may;124;1;-1;0;desconocido;no
35;collar azul;divorciado;secundaria;no;105;si;si;desconocido;28;may;118;1;-1;0;desconocido;no
59;tecnico;casado;secundaria;no;0;si;si;desconocido;28;may;109;1;-1;0;desconocido;no
50;administrativo;soltero;secundaria;no;330;si;no;desconocido;28;may;24;1;-1;0;desconocido;no
55;collar azul;casado;secundaria;no;284;si;si;desconocido;28;may;157;3;-1;0;desconocido;no
29;administrativo;casado;secundaria;no;445;si;no;desconocido;28;may;489;2;-1;0;desconocido;no
32;servicios;casado;secundaria;no;172;si;no;desconocido;28;may;84;3;-1;0;desconocido;no
27;gerente;soltero;terciaria;no;1995;si;no;desconocido;28;may;239;2;-1;0;desconocido;no
36;gerente;casado;terciaria;no;771;si;no;desconocido;28;may;357;1;-1;0;desconocido;no
33;administrativo;casado;secundaria;no;393;si;no;desconocido;28;may;383;1;-1;0;desconocido;no
32;administrativo;casado;terciaria;no;-421;si;si;desconocido;28;may;101;2;-1;0;desconocido;no
48;gerente;casado;secundaria;no;99;si;no;desconocido;28;may;344;1;-1;0;desconocido;no
47;administrativo;divorciado;secundaria;no;-480;no;no;desconocido;28;may;360;1;-1;0;desconocido;no
36;gerente;casado;secundaria;no;10;no;si;desconocido;28;may;310;2;-1;0;desconocido;no
29;gerente;casado;terciaria;no;8089;si;no;desconocido;28;may;314;2;-1;0;desconocido;no
35;gerente;soltero;secundaria;no;73;si;no;desconocido;28;may;79;2;-1;0;desconocido;no
48;collar azul;casado;primaria;no;134;si;no;desconocido;28;may;315;2;-1;0;desconocido;no
29;administrativo;casado;secundaria;no;5605;si;no;desconocido;28;may;117;2;-1;0;desconocido;no
28;servicios;soltero;secundaria;no;3331;si;no;desconocido;28;may;229;2;-1;0;desconocido;no
27;independiente;soltero;terciaria;no;5214;si;no;desconocido;28;may;94;1;-1;0;desconocido;no
51;servicios;divorciado;secundaria;no;-245;si;si;desconocido;28;may;612;2;-1;0;desconocido;no
40;tecnico;soltero;terciaria;no;-89;si;no;desconocido;28;may;83;4;-1;0;desconocido;no
60;jubilado;casado;primaria;no;170;si;no;desconocido;28;may;338;2;-1;0;desconocido;no
28;tecnico;soltero;secundaria;no;1417;si;no;desconocido;28;may;491;1;-1;0;desconocido;no
42;gerente;soltero;terciaria;no;4264;si;no;desconocido;28;may;882;1;-1;0;desconocido;no
28;estudiante;soltero;secundaria;no;949;si;no;desconocido;28;may;1730;1;-1;0;desconocido;si
27;administrativo;soltero;secundaria;no;242;si;si;desconocido;28;may;83;1;-1;0;desconocido;no
33;administrativo;soltero;primaria;no;-258;si;no;desconocido;28;may;193;2;-1;0;desconocido;no
34;emprendedor;casado;terciaria;no;105;si;no;desconocido;28;may;249;2;-1;0;desconocido;no
29;collar azul;casado;primaria;no;1280;si;no;desconocido;28;may;629;2;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;504;si;no;desconocido;28;may;260;2;-1;0;desconocido;no
31;gerente;soltero;terciaria;no;-160;si;no;desconocido;28;may;202;2;-1;0;desconocido;no
31;administrativo;soltero;secundaria;no;1306;si;no;desconocido;28;may;217;5;-1;0;desconocido;no
36;collar azul;soltero;secundaria;no;3254;si;no;desconocido;28;may;300;3;-1;0;desconocido;no
26;collar azul;soltero;secundaria;no;419;si;no;desconocido;28;may;94;3;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;-58;si;si;desconocido;28;may;157;2;-1;0;desconocido;no
30;emprendedor;casado;secundaria;no;2926;si;no;desconocido;28;may;238;8;-1;0;desconocido;no
33;gerente;soltero;terciaria;no;-61;no;no;desconocido;28;may;50;2;-1;0;desconocido;no
39;administrativo;divorciado;secundaria;no;22;no;no;desconocido;28;may;121;3;-1;0;desconocido;no
45;servicios;casado;secundaria;no;-36;si;si;desconocido;28;may;389;4;-1;0;desconocido;no
35;gerente;soltero;desconocido;no;137;no;no;desconocido;28;may;667;3;-1;0;desconocido;no
25;collar azul;divorciado;secundaria;no;2428;si;no;desconocido;28;may;376;4;-1;0;desconocido;no
57;administrativo;casado;secundaria;no;100;no;no;desconocido;28;may;23;16;-1;0;desconocido;no
54;jubilado;casado;secundaria;no;24;si;no;desconocido;28;may;404;1;-1;0;desconocido;no
30;estudiante;soltero;terciaria;no;2030;si;no;desconocido;28;may;27;2;-1;0;desconocido;no
26;estudiante;soltero;terciaria;no;0;si;no;desconocido;28;may;124;1;-1;0;desconocido;no
33;tecnico;soltero;secundaria;no;-409;si;no;desconocido;28;may;96;1;-1;0;desconocido;no
26;tecnico;soltero;secundaria;no;855;si;no;desconocido;28;may;87;2;-1;0;desconocido;no
53;administrativo;casado;secundaria;no;614;si;no;desconocido;28;may;126;2;-1;0;desconocido;no
35;administrativo;soltero;secundaria;no;3;si;no;desconocido;28;may;330;5;-1;0;desconocido;no
27;tecnico;soltero;secundaria;no;648;si;no;desconocido;28;may;198;3;-1;0;desconocido;no
35;independiente;soltero;terciaria;no;935;si;no;desconocido;28;may;259;2;-1;0;desconocido;no
39;servicios;casado;secundaria;no;695;si;no;desconocido;28;may;429;10;-1;0;desconocido;no
32;administrativo;soltero;secundaria;no;73;si;no;desconocido;28;may;545;1;-1;0;desconocido;no
31;collar azul;casado;secundaria;no;1039;si;no;desconocido;28;may;44;7;-1;0;desconocido;no
34;gerente;casado;terciaria;no;-304;si;no;desconocido;28;may;279;2;-1;0;desconocido;no
38;collar azul;soltero;desconocido;no;241;si;no;desconocido;28;may;172;2;-1;0;desconocido;no
39;gerente;divorciado;terciaria;no;133;si;no;desconocido;28;may;136;2;-1;0;desconocido;no
46;administrativo;casado;secundaria;no;1328;si;no;desconocido;28;may;82;6;-1;0;desconocido;no
29;collar azul;soltero;secundaria;no;0;si;no;desconocido;28;may;324;4;-1;0;desconocido;no
47;servicios;divorciado;secundaria;no;-288;si;no;desconocido;28;may;107;7;-1;0;desconocido;no
53;gerente;casado;terciaria;no;3443;si;no;desconocido;28;may;48;2;-1;0;desconocido;no
29;gerente;divorciado;terciaria;no;415;si;si;desconocido;28;may;449;4;-1;0;desconocido;no
58;jubilado;casado;secundaria;no;255;no;no;desconocido;28;may;362;3;-1;0;desconocido;no
